Rhode St. Genese 34
1.0000     0.0000
0.9500     0.0152
0.9000     0.0293
0.8000     0.0565
0.7000     0.0845
0.6000     0.1061
0.5000     0.1235
0.4000     0.1343
0.3000     0.1407
0.2000     0.1386
0.1500     0.1285
0.1000     0.1137
0.0750     0.1040
0.0500     0.0896
0.0250     0.0737
0.0125     0.0620
0.0000     0.0347
0.0125     0.0140
0.0250     0.0086
0.0500     0.0044
0.0750     0.0022
0.1000     0.0000
0.1500     0.0000
0.2000     0.0000
0.3000     0.0000
0.4000     0.0000
0.5000     0.0000
0.6000     0.0000
0.7000     0.0000
0.8000     0.0000
0.9000     0.0000
0.9500     0.0000
1.0000     0.0000
