EPPLER 603 AIRFOIL
1.0000000 0.0000000
0.9962500 0.0008500
0.9854800 0.0036600
0.9687300 0.0085400
0.9468300 0.0149700
0.9200600 0.0223100
0.8884000 0.0304200
0.8522400 0.0394900
0.8123100 0.0495600
0.7693400 0.0604600
0.7241300 0.0719600
0.6774800 0.0837200
0.6301500 0.0952900
0.5828800 0.1061300
0.5363600 0.1154400
0.4906200 0.1222300
0.4451900 0.1262500
0.4000400 0.1278600
0.3555600 0.1272900
0.3121100 0.1247000
0.2700600 0.1202600
0.2298200 0.1141400
0.1918000 0.1065400
0.1563800 0.0976200
0.1239200 0.0875500
0.0947300 0.0765200
0.0690800 0.0647400
0.0472100 0.0524700
0.0293000 0.0399600
0.0155200 0.0275300
0.0059700 0.0155700
0.0008300 0.0046600
0.0007500 -.0040900
0.0069700 -.0114300
0.0194900 -.0187500
0.0374100 -.0257300
0.0604500 -.0322100
0.0883500 -.0381400
0.1207700 -.0435300
0.1572700 -.0483400
0.1973800 -.0525200
0.2406000 -.0560200
0.2864100 -.0587700
0.3342700 -.0607400
0.3835600 -.0618800
0.4336600 -.0620900
0.4839200 -.0612500
0.5336900 -.0590900
0.5825900 -.0552100
0.6304200 -.0492900
0.6774400 -.0410100
0.7244600 -.0309400
0.7714300 -.0206800
0.8173100 -.0115000
0.8608500 -.0041700
0.9007200 0.0008500
0.9355700 0.0033300
0.9638500 0.0034000
0.9841600 0.0020100
0.9961000 0.0005700
1.0000000 0.0000000
