FX 60-177 AIRFOIL
1.0000000 0.0000000
0.9989100 0.0006800
0.9957100 0.0022100
0.9903400 0.0046100
0.9829100 0.0077700
0.9734400 0.0116700
0.9619200 0.0161200
0.9484800 0.0210400
0.9329900 0.0264700
0.9157100 0.0323200
0.8964400 0.0383500
0.8759000 0.0446900
0.8535000 0.0511600
0.8297000 0.0576200
0.8043500 0.0640000
0.7777300 0.0702000
0.7499501 0.0761300
0.7211500 0.0817500
0.6913300 0.0869900
0.6607400 0.0917200
0.6293800 0.0960200
0.5975000 0.0996800
0.5652500 0.1029200
0.5327400 0.1054700
0.4999700 0.1075900
0.4673300 0.1091200
0.4346900 0.1102300
0.4024300 0.1106200
0.3705600 0.1105900
0.3393300 0.1098400
0.3086100 0.1086800
0.2780100 0.1067700
0.2499800 0.1044900
0.2222100 0.1014500
0.1955800 0.0980100
0.1703700 0.0937800
0.1464300 0.0891600
0.1240300 0.0837700
0.1033000 0.0780000
0.0842200 0.0715300
0.0669400 0.0646800
0.0515800 0.0572900
0.0380200 0.0497100
0.0265000 0.0417600
0.0170200 0.0339800
0.0096000 0.0257800
0.0042200 0.0178700
0.0010200 0.0098000
0.0000000 0.0000000
0.0010200 -.0015400
0.0042200 -.0055600
0.0096000 -.0099700
0.0170200 -.0145900
0.0265000 -.0194000
0.0380200 -.0240800
0.0515800 -.0288200
0.0669400 -.0335200
0.0842200 -.0380600
0.1033000 -.0423400
0.1240300 -.0464200
0.1464300 -.0501500
0.1703700 -.0536900
0.1955800 -.0568300
0.2222100 -.0597100
0.2499800 -.0620400
0.2780100 -.0640400
0.3086100 -.0654400
0.3393300 -.0663500
0.3705600 -.0666300
0.4024300 -.0664700
0.4346900 -.0656300
0.4673300 -.0643200
0.4999700 -.0622700
0.5327400 -.0596100
0.5652500 -.0561100
0.5975000 -.0519700
0.6293800 -.0469400
0.6607400 -.0413600
0.6913300 -.0351700
0.7211500 -.0287200
0.7499501 -.0220900
0.7777300 -.0157500
0.8043500 -.0098200
0.8297000 -.0046900
0.8535000 -.0003200
0.8759000 0.0030900
0.8964400 0.0056500
0.9157100 0.0073700
0.9329900 0.0082700
0.9484800 0.0084100
0.9619200 0.0078600
0.9734400 0.0067200
0.9829100 0.0051700
0.9903400 0.0034800
0.9957100 0.0018500
0.9989100 0.0006400
1.0000000 0.0000000
