GOE 615 AIRFOIL
1.0000000 0.0000000
0.9496000 0.0151600
0.8992400 0.0288300
0.7985500 0.0546600
0.6979300 0.0780000
0.5974200 0.0973300
0.4970400 0.1116700
0.3967800 0.1215100
0.2967700 0.1218600
0.1969900 0.1137200
0.1472300 0.1044000
0.0976400 0.0890900
0.0729300 0.0779300
0.0483100 0.0637800
0.0237800 0.0461300
0.0117100 0.0298100
0.0000000 0.0000000
0.0128900 -.0146600
0.0255000 -.0188200
0.0505600 -.0211600
0.0756000 -.0225000
0.1006100 -.0228300
0.1506000 -.0225100
0.2005400 -.0201900
0.3003900 -.0145400
0.4002500 -.0093900
0.5001400 -.0052500
0.6000600 -.0021000
0.7000000 0.0000500
0.7999900 0.0002000
0.8999900 0.0003500
0.9500000 0.0001700
1.0000000 0.0000000
