GOE 137 (MVA H.15) AIRFOIL
1.0000000 0.0014500
0.9498900 0.0105200
0.8997900 0.0199900
0.7996000 0.0376400
0.6994400 0.0528800
0.5993000 0.0668200
0.4991700 0.0785700
0.3991100 0.0856100
0.2990800 0.0870600
0.1991500 0.0801000
0.1492400 0.0719700
0.0993600 0.0610500
0.0744500 0.0522900
0.0495600 0.0420200
0.0247100 0.0276600
0.0123200 0.0175300
0.0000000 0.0000000
0.0125900 -.0089700
0.0251100 -.0105400
0.0501200 -.0110700
0.0751200 -.0112100
0.1001000 -.0099400
0.1500700 -.0063200
0.2000400 -.0033900
0.2999900 0.0011600
0.3999700 0.0028200
0.4999600 0.0038700
0.5999500 0.0038300
0.6999600 0.0033800
0.7999800 0.0019400
0.9000000 0.0003900
0.9500100 -.0007800
1.0000000 -.0014500
