NACA M24 AIRFOIL
1.0000000 0.0023500
0.9500700 0.0076800
0.9001400 0.0157100
0.8003100 0.0362800
0.7005200 0.0600400
0.6007200 0.0837000
0.5009100 0.1046700
0.4010300 0.1191300
0.3010700 0.1232000
0.2009700 0.1125600
0.1508600 0.0996000
0.1007000 0.0807300
0.0755900 0.0681500
0.0504700 0.0537600
0.0253000 0.0347800
0.0127000 0.0228900
0.0000000 0.0000000
0.0123800 -.0139100
0.0248700 -.0151200
0.0498800 -.0141300
0.0749000 -.0116500
0.0999300 -.0086600
0.1499700 -.0032000
0.2000100 0.0009700
0.3000300 0.0037000
0.4000100 0.0007400
0.4999500 -.0060200
0.5998800 -.0137900
0.6998300 -.0197500
0.7998101 -.0215200
0.8998600 -.0164800
0.9499100 -.0106200
1.0000000 -.0023500
