HQ 2.5/8 AIRFOIL
1.0000000 0.0000000
0.9750000 0.0038900
0.9500000 0.0080000
0.9250000 0.0120700
0.9000000 0.0159900
0.8750000 0.0199000
0.8500000 0.0237300
0.8250000 0.0275200
0.8000000 0.0312400
0.7500000 0.0381800
0.7000000 0.0444300
0.6500000 0.0498900
0.6000000 0.0545800
0.5500000 0.0583500
0.5000000 0.0611500
0.4500000 0.0629700
0.4000000 0.0638500
0.3750000 0.0639600
0.3500000 0.0638300
0.3250000 0.0634500
0.3000000 0.0627600
0.2750000 0.0617700
0.2500000 0.0605200
0.2250000 0.0589800
0.2000000 0.0570800
0.1750000 0.0547300
0.1500000 0.0518400
0.1250000 0.0483000
0.1000000 0.0438900
0.0750000 0.0383600
0.0500000 0.0311400
0.0375000 0.0266300
0.0250000 0.0211000
0.0187500 0.0178100
0.0125000 0.0139100
0.0087500 0.0111600
0.0050000 0.0078600
0.0025000 0.0050100
0.0000000 0.0000000
0.0025000 -.0026700
0.0050000 -.0039100
0.0087500 -.0053800
0.0125000 -.0065400
0.0187500 -.0080100
0.0250000 -.0090200
0.0375000 -.0105100
0.0500000 -.0115500
0.0750000 -.0130300
0.1000000 -.0140600
0.1250000 -.0148500
0.1500000 -.0154400
0.1750000 -.0158600
0.2000000 -.0161300
0.2250000 -.0163000
0.2500000 -.0163800
0.2750000 -.0163900
0.3000000 -.0163300
0.3250000 -.0161600
0.3500000 -.0158600
0.3750000 -.0154000
0.4000000 -.0147800
0.4500000 -.0132100
0.5000000 -.0111800
0.5500000 -.0087600
0.6000000 -.0060300
0.6500000 -.0031900
0.7000000 -.0005000
0.7500000 0.0018300
0.8000000 0.0035000
0.8250000 0.0039800
0.8500000 0.0041800
0.8750000 0.0040300
0.9000000 0.0036600
0.9250000 0.0029500
0.9500000 0.0022400
0.9750000 0.0012500
1.0000000 0.0000000
