I.S.A. 962
1.0000     0.0042
0.9500     0.0166
0.9000     0.0269
0.8000     0.0490
0.7000     0.0682
0.6000     0.0842
0.5000     0.0967
0.4000     0.1042
0.3000     0.1060
0.2000     0.1025
0.1500     0.0960
0.1000     0.0870
0.0750     0.0800
0.0500     0.0702
0.0250     0.0550
0.0125     0.0430
0.0000     0.0200
0.0125     0.0035
0.0250     0.0010
0.0500     0.0000
0.0750     0.0000
0.1000     0.0015
0.1500     0.0040
0.2000     0.0067
0.3000     0.0115
0.4000     0.0144
0.5000     0.0137
0.6000     0.0122
0.7000     0.0090
0.8000     0.0055
0.9000     0.0022
0.9500     0.0002
1.0000     0.0000
