BOEING 737 ROOT AIRFOIL
1.000000 0.000300
0.910900 0.013200
0.835100 0.022400
0.648800 0.049800
0.596500 0.057500
0.559300 0.062600
0.503400 0.069600
0.447700 0.075600
0.391900 0.080400
0.352000 0.083300
0.309400 0.085800
0.250400 0.088700
0.196100 0.090500
0.153000 0.090700
0.099000 0.086600
0.074000 0.081400
0.049500 0.073000
0.024900 0.058200
0.014300 0.049900
0.007600 0.041500
0.005000 0.037200
0.002300 0.030900
0.000000 0.017700
0.002200 0.003800
0.004900 -0.001800
0.007200 -0.005300
0.011900 -0.010600
0.024300 -0.020400
0.048600 -0.034200
0.071600 -0.045700
0.097900 -0.051600
0.148800 -0.060700
0.195300 -0.063200
0.250100 -0.063200
0.294500 -0.062600
0.357900 -0.061000
0.396500 -0.059500
0.454300 -0.056300
0.505000 -0.052700
0.555600 -0.048200
0.606300 -0.042700
0.648500 -0.037500
0.831700 -0.014900
0.941000 -0.005300
1.000000 -0.000300
