SG6042
       1.00000      .00000
        .99806      .00048
        .99249      .00203
        .98372      .00463
        .97210      .00811
        .95784      .01223
        .94102      .01672
        .92161      .02148
        .89968      .02657
        .87546      .03195
        .84915      .03756
        .82098      .04333
        .79117      .04914
        .75995      .05489
        .72757      .06038
        .69410      .06544
        .65962      .07006
        .62435      .07417
        .58844      .07772
        .55208      .08071
        .51546      .08310
        .47877      .08486
        .44221      .08600
        .40597      .08648
        .37024      .08634
        .33522      .08556
        .30110      .08415
        .26808      .08215
        .23633      .07956
        .20603      .07639
        .17735      .07269
        .15044      .06847
        .12544      .06379
        .10249      .05866
        .08169      .05313
        .06316      .04726
        .04698      .04105
        .03315      .03458
        .02179      .02795
        .01284      .02119
        .00619      .01446
        .00197      .00797
        .00011      .00182
        .00035     -.00341
        .00371     -.00730
        .01068     -.01042
        .02068     -.01311
        .03369     -.01516
        .04982     -.01659
        .06901     -.01751
        .09117     -.01805
        .11611     -.01826
        .14365     -.01821
        .17358     -.01792
        .20570     -.01744
        .23979     -.01679
        .27559     -.01599
        .31286     -.01506
        .35135     -.01401
        .39078     -.01286
        .43089     -.01159
        .47140     -.01016
        .51208     -.00853
        .55277     -.00671
        .59330     -.00475
        .63345     -.00273
        .67298     -.00077
        .71161      .00102
        .74904      .00255
        .78494      .00377
        .81900      .00462
        .85093      .00510
        .88041      .00521
        .90718      .00496
        .93097      .00442
        .95153      .00364
        .96868      .00273
        .98224      .00178
        .99204      .00090
        .99800      .00026
       1.00000      .00000
