NACA 16-018
1.0000     0.00180
0.9500     0.02122
0.9000     0.03776
0.8000     0.06298
0.7000     0.07904
0.6000     0.08752
0.5000     0.09000
0.4000     0.08782
0.3000     0.08126
0.2000     0.06996
0.1500     0.06202
0.1000     0.05186
0.0750     0.04548
0.0500     0.03764
0.0250     0.02708
0.0125     0.01938
0.0000     0.00000
0.0125     -0.01938
0.0250     -0.02708
0.0500     -0.03764
0.0750     -0.04548
0.1000     -0.05186
0.1500     -0.06202
0.2000     -0.06996
0.3000     -0.08126
0.4000     -0.08782
0.5000     -0.09000
0.6000     -0.08752
0.7000     -0.07904
0.8000     -0.06298
0.9000     -0.03776
0.9500     -0.02122
1.0000     -0.00180
