AG26 Bubble Dancer DLG by Mark Drela
     1.000000    0.000283
     0.994061    0.000999
     0.982066    0.002505
     0.968526    0.004228
     0.954693    0.006008
     0.940816    0.007759
     0.926936    0.009469
     0.913054    0.011174
     0.899169    0.012856
     0.885285    0.014530
     0.871402    0.016190
     0.857523    0.017832
     0.843640    0.019461
     0.829761    0.021064
     0.815882    0.022652
     0.801998    0.024219
     0.788119    0.025763
     0.774238    0.027291
     0.760352    0.028789
     0.746468    0.030268
     0.732578    0.031719
     0.718685    0.033151
     0.704794    0.034552
     0.690902    0.035926
     0.677007    0.037275
     0.663114    0.038591
     0.649222    0.039874
     0.635327    0.041126
     0.621434    0.042343
     0.607542    0.043523
     0.593649    0.044668
     0.579754    0.045771
     0.565865    0.046837
     0.551976    0.047861
     0.538085    0.048847
     0.524196    0.049789
     0.510314    0.050690
     0.496430    0.051538
     0.482545    0.052336
     0.468664    0.053082
     0.454789    0.053772
     0.440913    0.054407
     0.427041    0.054983
     0.413176    0.055498
     0.399313    0.055953
     0.385454    0.056345
     0.371607    0.056669
     0.357762    0.056927
     0.343921    0.057113
     0.330095    0.057226
     0.316280    0.057262
     0.302471    0.057219
     0.288679    0.057095
     0.274904    0.056884
     0.261136    0.056581
     0.247392    0.056182
     0.233671    0.055680
     0.219967    0.055067
     0.206299    0.054334
     0.192663    0.053472
     0.179063    0.052469
     0.165520    0.051314
     0.152029    0.049989
     0.138611    0.048479
     0.125281    0.046761
     0.112050    0.044812
     0.098958    0.042616
     0.086022    0.040147
     0.073305    0.037380
     0.060851    0.034267
     0.048780    0.030758
     0.037275    0.026799
     0.026717    0.022411
     0.017800    0.017854
     0.011195    0.013657
     0.006815    0.010190
     0.003988    0.007407
     0.002136    0.005117
     0.000931    0.003155
     0.000227    0.001419
     0.000002   -0.000157
     0.000342   -0.001683
     0.001369   -0.003136
     0.003059   -0.004457
     0.005487   -0.005761
     0.008992   -0.007149
     0.014252   -0.008701
     0.022090   -0.010375
     0.032419   -0.011934
     0.044295   -0.013185
     0.056934   -0.014106
     0.069936   -0.014742
     0.083154   -0.015148
     0.096518   -0.015373
     0.109982   -0.015460
     0.123522   -0.015438
     0.137115   -0.015327
     0.150759   -0.015139
     0.164436   -0.014883
     0.178145   -0.014564
     0.191880   -0.014188
     0.205634   -0.013764
     0.219407   -0.013295
     0.233197   -0.012787
     0.247000   -0.012246
     0.260819   -0.011674
     0.274650   -0.011077
     0.288493   -0.010462
     0.302352   -0.009830
     0.316224   -0.009187
     0.330108   -0.008536
     0.344007   -0.007882
     0.357919   -0.007225
     0.371844   -0.006569
     0.385781   -0.005919
     0.399730   -0.005270
     0.413682   -0.004629
     0.427624   -0.004000
     0.441553   -0.003380
     0.455472   -0.002772
     0.469385   -0.002184
     0.483287   -0.001615
     0.497181   -0.001064
     0.511069   -0.000532
     0.524956   -0.000023
     0.538837    0.000463
     0.552713    0.000926
     0.566586    0.001366
     0.580457    0.001780
     0.594321    0.002166
     0.608182    0.002528
     0.622038    0.002860
     0.635889    0.003166
     0.649734    0.003442
     0.663579    0.003691
     0.677422    0.003909
     0.691263    0.004098
     0.705104    0.004259
     0.718947    0.004390
     0.732793    0.004493
     0.746637    0.004565
     0.760486    0.004608
     0.774336    0.004619
     0.788187    0.004597
     0.802043    0.004544
     0.815905    0.004455
     0.829767    0.004330
     0.843631    0.004169
     0.857499    0.003966
     0.871368    0.003725
     0.885239    0.003440
     0.899112    0.003111
     0.912984    0.002735
     0.926859    0.002311
     0.940732    0.001837
     0.954608    0.001313
     0.968456    0.000739
     0.982055    0.000127
     0.994062   -0.000442
     1.000000   -0.000716

The AG2x airfoils are intended to be used on composite versions of the 
Bubble Dancer and the Allegro-Lite.
