dh4009sm
  1.00000  0.00027
  0.99754  0.00167
  0.99070  0.00430
  0.98037  0.00618
  0.96698  0.00756
  0.95044  0.00903
  0.93064  0.01081
  0.90775  0.01289
  0.88202  0.01524
  0.85370  0.01783
  0.82309  0.02066
  0.79048  0.02369
  0.75616  0.02685
  0.72043  0.03006
  0.68359  0.03320
  0.64594  0.03614
  0.60778  0.03874
  0.56937  0.04089
  0.53099  0.04253
  0.49265  0.04364
  0.45435  0.04424
  0.41638  0.04439
  0.37887  0.04415
  0.34204  0.04355
  0.30609  0.04259
  0.27120  0.04125
  0.23760  0.03952
  0.20549  0.03743
  0.17504  0.03501
  0.14648  0.03229
  0.11999  0.02939
  0.09576  0.02627
  0.07395  0.02300
  0.05468  0.01975
  0.03811  0.01663
  0.02433  0.01357
  0.01338  0.01041
  0.00548  0.00704
  0.00098  0.00320
       0.00000    -0.00001
       0.00098    -0.00285
       0.00548    -0.00570
       0.01338    -0.00805
       0.02433    -0.01051
       0.03811    -0.01311
       0.05468    -0.01594
       0.07395    -0.01903
       0.09576    -0.02227
       0.11999    -0.02551
       0.14648    -0.02861
       0.17504    -0.03147
       0.20549    -0.03416
       0.23760    -0.03673
       0.27120    -0.03916
       0.30609    -0.04133
       0.34204    -0.04311
       0.37887    -0.04438
       0.41638    -0.04506
       0.45435    -0.04509
       0.49265    -0.04446
       0.53099    -0.04318
       0.56937    -0.04130
       0.60778    -0.03887
       0.64594    -0.03598
       0.68359    -0.03272
       0.72043    -0.02922
       0.75616    -0.02559
       0.79048    -0.02195
       0.82309    -0.01843
       0.85370    -0.01513
       0.88202    -0.01215
       0.90775    -0.00952
       0.93064    -0.00726
       0.95044    -0.00536
       0.96698    -0.00382
       0.98037    -0.00255
       0.99070    -0.00146
       0.99754    -0.00047
       1.00000    -0.00001
