EPPLER 857 AIRFOIL
1.0000000 0.0000000
0.9960400 0.0016700
0.9856000 0.0067400
0.9707100 0.0142400
0.9515899 0.0223700
0.9274099 0.0306000
0.8981000 0.0393500
0.8641900 0.0487600
0.8262200 0.0587700
0.7847900 0.0692400
0.7405300 0.0800200
0.6940600 0.0908700
0.6460500 0.1015500
0.5971100 0.1117600
0.5478600 0.1212000
0.4988700 0.1295600
0.4506800 0.1365400
0.4037600 0.1418200
0.3585600 0.1451300
0.3145900 0.1461200
0.2746700 0.1444300
0.2360100 0.1400100
0.1995600 0.1330600
0.1653700 0.1238400
0.1335900 0.1128000
0.1045500 0.1003700
0.0785800 0.0868800
0.0559700 0.0726400
0.0369600 0.0579500
0.0217400 0.0431500
0.0104300 0.0286100
0.0031500 0.0148200
0.0021100 0.0119800
0.0003000 0.0045500
0.0002900 -.0030600
0.0008000 -.0049100
0.0016500 -.0066600
0.0035300 -.0093000
0.0069400 -.0128300
0.0137400 -.0180900
0.0254500 -.0247100
0.0448800 -.0325600
0.0690700 -.0395900
0.0977500 -.0455600
0.1305700 -.0507700
0.1670700 -.0548000
0.2067300 -.0576000
0.2490400 -.0588800
0.2937300 -.0582100
0.3407900 -.0554200
0.3901900 -.0505300
0.4420200 -.0439200
0.4960100 -.0363800
0.5514100 -.0286000
0.6073800 -.0210700
0.6630100 -.0142100
0.7173300 -.0083300
0.7693700 -.0036400
0.8181300 -.0002500
0.8626500 0.0018400
0.9020500 0.0027700
0.9355000 0.0028300
0.9625200 0.0024300
0.9828000 0.0016700
0.9956000 0.0005900
1.0000000 0.0000000
