DP 1.82/8.21_DS  (c)"Dirk Pflug"
   1.00000	   0.00000
   0.99663	   0.00024
   0.99024	   0.00083
   0.98305	   0.00176
   0.97545	   0.00299
   0.96757	   0.00440
   0.95952	   0.00590
   0.95144	   0.00744
   0.94333	   0.00902
   0.93521	   0.01060
   0.92708	   0.01217
   0.91893	   0.01373
   0.91080	   0.01527
   0.90269	   0.01678
   0.89456	   0.01827
   0.88642	   0.01974
   0.87828	   0.02120
   0.87014	   0.02263
   0.86200	   0.02404
   0.85386	   0.02542
   0.84573	   0.02677
   0.83759	   0.02810
   0.82946	   0.02940
   0.82132	   0.03066
   0.81319	   0.03189
   0.80505	   0.03308
   0.79691	   0.03424
   0.78875	   0.03537
   0.78060	   0.03646
   0.77244	   0.03752
   0.76429	   0.03853
   0.75612	   0.03952
   0.74794	   0.04047
   0.73976	   0.04139
   0.73156	   0.04228
   0.72336	   0.04314
   0.71515	   0.04398
   0.70694	   0.04479
   0.69873	   0.04557
   0.69052	   0.04633
   0.68230	   0.04705
   0.67406	   0.04776
   0.66582	   0.04844
   0.65758	   0.04911
   0.64935	   0.04975
   0.64112	   0.05036
   0.63287	   0.05095
   0.62461	   0.05153
   0.61635	   0.05209
   0.60810	   0.05263
   0.59986	   0.05314
   0.59162	   0.05364
   0.58337	   0.05410
   0.57511	   0.05455
   0.56684	   0.05498
   0.55859	   0.05539
   0.55033	   0.05578
   0.54207	   0.05614
   0.53380	   0.05649
   0.52553	   0.05682
   0.51726	   0.05713
   0.50900	   0.05742
   0.50075	   0.05769
   0.49249	   0.05793
   0.48422	   0.05815
   0.47595	   0.05836
   0.46767	   0.05854
   0.45941	   0.05871
   0.45115	   0.05885
   0.44289	   0.05898
   0.43463	   0.05907
   0.42636	   0.05915
   0.41809	   0.05920
   0.40982	   0.05924
   0.40156	   0.05926
   0.39330	   0.05925
   0.38504	   0.05921
   0.37679	   0.05915
   0.36854	   0.05907
   0.36028	   0.05896
   0.35202	   0.05882
   0.34377	   0.05866
   0.33553	   0.05848
   0.32729	   0.05826
   0.31906	   0.05802
   0.31081	   0.05774
   0.30257	   0.05744
   0.29433	   0.05711
   0.28610	   0.05675
   0.27788	   0.05636
   0.26966	   0.05593
   0.26143	   0.05548
   0.25322	   0.05499
   0.24502	   0.05446
   0.23682	   0.05390
   0.22862	   0.05330
   0.22042	   0.05267
   0.21223	   0.05200
   0.20406	   0.05129
   0.19590	   0.05053
   0.18774	   0.04973
   0.17959	   0.04889
   0.17146	   0.04800
   0.16335	   0.04706
   0.15525	   0.04607
   0.14715	   0.04501
   0.13908	   0.04391
   0.13103	   0.04274
   0.12300	   0.04151
   0.11498	   0.04021
   0.10700	   0.03885
   0.09906	   0.03740
   0.09115	   0.03587
   0.08327	   0.03426
   0.07546	   0.03256
   0.06770	   0.03074
   0.06001	   0.02882
   0.05242	   0.02679
   0.04494	   0.02461
   0.03762	   0.02229
   0.03052	   0.01981
   0.02372	   0.01717
   0.01745	   0.01440
   0.01206	   0.01165
   0.00793	   0.00916
   0.00506	   0.00710
   0.00314	   0.00544
   0.00183	   0.00407
   0.00094	   0.00288
   0.00035	   0.00183
   0.00004	   0.00085
   0.00000	   0.00000
   0.00027	  -0.00094
   0.00089	  -0.00182
   0.00187	  -0.00262
   0.00325	  -0.00339
   0.00518	  -0.00421
   0.00798	  -0.00515
   0.01216	  -0.00629
   0.01802	  -0.00761
   0.02507	  -0.00893
   0.03263	  -0.01015
   0.04044	  -0.01124
   0.04835	  -0.01223
   0.05634	  -0.01311
   0.06439	  -0.01392
   0.07247	  -0.01466
   0.08060	  -0.01533
   0.08876	  -0.01596
   0.09694	  -0.01654
   0.10514	  -0.01708
   0.11335	  -0.01758
   0.12156	  -0.01806
   0.12977	  -0.01849
   0.13800	  -0.01889
   0.14625	  -0.01927
   0.15451	  -0.01962
   0.16277	  -0.01995
   0.17102	  -0.02026
   0.17927	  -0.02055
   0.18754	  -0.02081
   0.19582	  -0.02105
   0.20410	  -0.02128
   0.21237	  -0.02150
   0.22065	  -0.02169
   0.22892	  -0.02187
   0.23721	  -0.02203
   0.24549	  -0.02218
   0.25378	  -0.02231
   0.26207	  -0.02243
   0.27036	  -0.02254
   0.27865	  -0.02263
   0.28693	  -0.02271
   0.29523	  -0.02277
   0.30353	  -0.02283
   0.31184	  -0.02288
   0.32014	  -0.02292
   0.32844	  -0.02294
   0.33674	  -0.02296
   0.34504	  -0.02297
   0.35335	  -0.02297
   0.36166	  -0.02296
   0.36997	  -0.02295
   0.37828	  -0.02293
   0.38658	  -0.02290
   0.39489	  -0.02287
   0.40319	  -0.02283
   0.41150	  -0.02278
   0.41981	  -0.02272
   0.42813	  -0.02266
   0.43645	  -0.02259
   0.44477	  -0.02252
   0.45309	  -0.02245
   0.46141	  -0.02238
   0.46972	  -0.02230
   0.47803	  -0.02221
   0.48634	  -0.02212
   0.49465	  -0.02202
   0.50297	  -0.02192
   0.51129	  -0.02181
   0.51961	  -0.02171
   0.52793	  -0.02160
   0.53624	  -0.02148
   0.54455	  -0.02136
   0.55286	  -0.02123
   0.56118	  -0.02110
   0.56949	  -0.02096
   0.57780	  -0.02082
   0.58611	  -0.02067
   0.59441	  -0.02051
   0.60272	  -0.02034
   0.61103	  -0.02017
   0.61934	  -0.01999
   0.62765	  -0.01981
   0.63595	  -0.01962
   0.64425	  -0.01942
   0.65255	  -0.01921
   0.66085	  -0.01900
   0.66915	  -0.01877
   0.67746	  -0.01854
   0.68577	  -0.01830
   0.69407	  -0.01805
   0.70236	  -0.01779
   0.71065	  -0.01753
   0.71895	  -0.01725
   0.72724	  -0.01696
   0.73554	  -0.01666
   0.74384	  -0.01636
   0.75213	  -0.01604
   0.76043	  -0.01571
   0.76872	  -0.01538
   0.77702	  -0.01503
   0.78532	  -0.01468
   0.79362	  -0.01432
   0.80193	  -0.01396
   0.81025	  -0.01359
   0.81856	  -0.01323
   0.82685	  -0.01286
   0.83514	  -0.01247
   0.84342	  -0.01208
   0.85172	  -0.01167
   0.86000	  -0.01126
   0.86827	  -0.01083
   0.87654	  -0.01039
   0.88481	  -0.00993
   0.89307	  -0.00945
   0.90133	  -0.00895
   0.90959	  -0.00844
   0.91783	  -0.00790
   0.92604	  -0.00734
   0.93424	  -0.00674
   0.94244	  -0.00611
   0.95063	  -0.00544
   0.95881	  -0.00474
   0.96698	  -0.00399
   0.97509	  -0.00320
   0.98308	  -0.00237
   0.99058	  -0.00152
   0.99677	  -0.00064
   1.00000	   0.00000

