SP4721LA
 1.00002     0.00000 
 0.99039     0.00326 
 0.97450     0.00987 
 0.95657     0.01783 
 0.93750     0.02615 
 0.91800     0.03405 
 0.89801     0.04131 
 0.87727     0.04816 
 0.85577     0.05475 
 0.83374     0.06116 
 0.81141     0.06740 
 0.78890     0.07341 
 0.76626     0.07919 
 0.74354     0.08474 
 0.72077     0.09005 
 0.69795     0.09512 
 0.67511     0.09993 
 0.65225     0.10447 
 0.62937     0.10875 
 0.60647     0.11274 
 0.58353     0.11644 
 0.56051     0.11988 
 0.53745     0.12305 
 0.51440     0.12597 
 0.49145     0.12858 
 0.46864     0.13087 
 0.44600     0.13276 
 0.42347     0.13425 
 0.40114     0.13532 
 0.37909     0.13592 
 0.35743     0.13596 
 0.33601     0.13536 
 0.31477     0.13409 
 0.29354     0.13213 
 0.27228     0.12951 
 0.25093     0.12625 
 0.22952     0.12241 
 0.20813     0.11803 
 0.18690     0.11317 
 0.16610     0.10787 
 0.14580     0.10207 
 0.12625     0.09580 
 0.10759     0.08909 
 0.09019     0.08200 
 0.07429     0.07463 
 0.06015     0.06714 
 0.04799     0.05976 
 0.03783     0.05269 
 0.02952     0.04602 
 0.02282     0.03986 
 0.01746     0.03422 
 0.01320     0.02907 
 0.00979     0.02437 
 0.00713     0.02005 
 0.00494     0.01613 
 0.00336     0.01245 
 0.00196     0.00912 
 0.00090     0.00602 
 0.00047     0.00302 
 0.00017     0.00022 
 0.00002    -0.00241 
 0.00028    -0.00500 
 0.00063    -0.00764 
 0.00211    -0.00983 
 0.00377    -0.01214 
 0.00565    -0.01460 
 0.00804    -0.01700 
 0.01089    -0.01944 
 0.01429    -0.02190 
 0.01832    -0.02441 
 0.02312    -0.02698 
 0.02889    -0.02959 
 0.03591    -0.03228 
 0.04455    -0.03507 
 0.05531    -0.03806 
 0.06864    -0.04130 
 0.08479    -0.04472 
 0.10358    -0.04823 
 0.12444    -0.05174 
 0.14662    -0.05516 
 0.16953    -0.05846 
 0.19291    -0.06163 
 0.21653    -0.06474 
 0.24008    -0.06790 
 0.26322    -0.07101 
 0.28559    -0.07382 
 0.30704    -0.07604 
 0.32786    -0.07744 
 0.34837    -0.07799 
 0.36878    -0.07767 
 0.38932    -0.07651 
 0.41005    -0.07457 
 0.43102    -0.07190 
 0.45217    -0.06856 
 0.47349    -0.06457 
 0.49501    -0.05994 
 0.51689    -0.05472 
 0.53926    -0.04900 
 0.56203    -0.04298 
 0.58496    -0.03696 
 0.60780    -0.03113 
 0.63055    -0.02556 
 0.65315    -0.02028 
 0.67566    -0.01535 
 0.69810    -0.01078 
 0.72042    -0.00660 
 0.74269    -0.00285 
 0.76486     0.00047 
 0.78693     0.00330 
 0.80884     0.00565 
 0.83050     0.00744 
 0.85190     0.00862 
 0.87299     0.00914 
 0.89376     0.00896 
 0.91418     0.00803 
 0.93417     0.00635 
 0.95354     0.00395 
 0.97192     0.00095 
 0.98870    -0.00243 
 0.99870    -0.00482 
