St. CYR 234 (Bartel 17-IC)
1.0000     0.0000
0.9500     0.0200
0.9000     0.0400
0.8000     0.0775
0.7000     0.1080
0.6000     0.1330
0.5000     0.1520
0.4000     0.1610
0.3000     0.1655
0.2000     0.1620
0.1500     0.1570
0.1000     0.1460
0.0750     0.1380
0.0500     0.1270
0.0250     0.1100
0.0125     0.0955
0.0000     0.0642
0.0125     0.0375
0.0250     0.0270
0.0500     0.0140
0.0750     0.0085
0.1000     0.0050
0.1500     0.0025
0.2000     0.0020
0.3000     0.0065
0.4000     0.0110
0.5000     0.0135
0.6000     0.0190
0.7000     0.0135
0.8000     0.0105
0.9000     0.0050
0.9500     0.0025
1.0000     0.0000
