mid 321c #SloMi-Near flat bottom 10%-Electro R/C (c)Slobodan Midic
     1.000000    0.001615
     0.993448    0.002517
     0.980848    0.004607
     0.966175    0.007395
     0.950412    0.010621
     0.934142    0.014015
     0.917865    0.017365
     0.901593    0.020621
     0.885338    0.023782
     0.869096    0.026823
     0.852810    0.029759
     0.836428    0.032610
     0.819918    0.035421
     0.803381    0.038201
     0.786862    0.040933
     0.770343    0.043613
     0.753822    0.046239
     0.737267    0.048819
     0.720716    0.051357
     0.704212    0.053831
     0.687716    0.056230
     0.671161    0.058573
     0.654619    0.060863
     0.638146    0.063069
     0.621672    0.065184
     0.605186    0.067216
     0.588750    0.069146
     0.572321    0.070961
     0.555834    0.072677
     0.539329    0.074300
     0.522806    0.075833
     0.506307    0.077271
     0.489847    0.078593
     0.473358    0.079803
     0.456861    0.080908
     0.440408    0.081898
     0.424013    0.082750
     0.407622    0.083452
     0.391199    0.084015
     0.374805    0.084441
     0.358487    0.084706
     0.342170    0.084796
     0.325830    0.084722
     0.309552    0.084484
     0.293351    0.084053
     0.277165    0.083418
     0.261001    0.082583
     0.244891    0.081540
     0.228842    0.080279
     0.212884    0.078790
     0.197023    0.077050
     0.181270    0.075047
     0.165664    0.072761
     0.150204    0.070168
     0.134921    0.067250
     0.119866    0.063987
     0.105073    0.060350
     0.090627    0.056324
     0.076611    0.051875
     0.063152    0.046995
     0.050417    0.041680
     0.038684    0.036018
     0.028462    0.030237
     0.020087    0.024612
     0.013726    0.019567
     0.009209    0.015295
     0.006017    0.011709
     0.003733    0.008716
     0.002092    0.006178
     0.000951    0.003951
     0.000255    0.001939
     0.000001    0.000080
     0.000244   -0.001710
     0.001117   -0.003471
     0.002651   -0.005076
     0.004795   -0.006533
     0.007606   -0.007939
     0.011308   -0.009356
     0.016338   -0.010845
     0.023371   -0.012441
     0.033097   -0.014089
     0.045532   -0.015608
     0.059854   -0.016841
     0.075144   -0.017749
     0.090915   -0.018352
     0.107035   -0.018719
     0.123342   -0.018903
     0.139787   -0.018942
     0.156315   -0.018860
     0.172926   -0.018682
     0.189580   -0.018422
     0.206314   -0.018100
     0.223077   -0.017733
     0.239879   -0.017330
     0.256704   -0.016901
     0.273548   -0.016449
     0.290431   -0.015990
     0.307306   -0.015533
     0.324159   -0.015070
     0.340980   -0.014588
     0.357794   -0.014078
     0.374629   -0.013543
     0.391478   -0.012991
     0.408341   -0.012425
     0.425216   -0.011855
     0.442066   -0.011293
     0.458931   -0.010747
     0.475814   -0.010199
     0.492698   -0.009649
     0.509585   -0.009102
     0.526478   -0.008558
     0.543367   -0.008015
     0.560242   -0.007472
     0.577096   -0.006933
     0.593940   -0.006409
     0.610766   -0.005905
     0.627589   -0.005425
     0.644418   -0.004971
     0.661292   -0.004530
     0.678159   -0.004095
     0.694998   -0.003674
     0.711802   -0.003279
     0.728590   -0.002921
     0.745419   -0.002592
     0.762266   -0.002280
     0.779086   -0.001987
     0.795889   -0.001726
     0.812688   -0.001494
     0.829476   -0.001299
     0.846264   -0.001136
     0.863022   -0.001014
     0.879771   -0.000940
     0.896536   -0.000913
     0.913325   -0.000924
     0.930138   -0.000966
     0.946915   -0.001029
     0.963521   -0.001107
     0.979297   -0.001156
     0.993038   -0.001159
     1.000000   -0.001155

MID 321a,b,c are 3 airfoils with near flat bottom.

MID 321a has thickness of 9.0%, MID 321b is 9.45%, and 
MID 321c is 10.0%.  All three are intended as the airfoils for R/C 
electric flying models, especially for Re numbers from 60,000 up to 
400,000 and more.
