MID 118 Airfoil for F1B and F1A (c)Slobodan Midic
     1.000000    0.008410
     0.993661    0.010196
     0.980504    0.013789
     0.965121    0.017814
     0.949265    0.021765
     0.933309    0.025542
     0.917305    0.029135
     0.901263    0.032551
     0.885139    0.035804
     0.868922    0.038927
     0.852620    0.041944
     0.836256    0.044866
     0.819845    0.047709
     0.803398    0.050474
     0.786922    0.053171
     0.770434    0.055801
     0.753930    0.058370
     0.737434    0.060874
     0.720933    0.063312
     0.704439    0.065683
     0.687955    0.067979
     0.671470    0.070197
     0.654997    0.072331
     0.638523    0.074371
     0.622043    0.076319
     0.605567    0.078167
     0.589074    0.079915
     0.572571    0.081546
     0.556070    0.083055
     0.539548    0.084455
     0.523027    0.085753
     0.506508    0.086945
     0.489975    0.088040
     0.473458    0.089032
     0.456948    0.089921
     0.440443    0.090713
     0.423969    0.091396
     0.407506    0.091958
     0.391062    0.092391
     0.374655    0.092682
     0.358256    0.092822
     0.341894    0.092806
     0.325562    0.092624
     0.309247    0.092275
     0.292978    0.091745
     0.276729    0.091020
     0.260531    0.090102
     0.244389    0.088972
     0.228299    0.087625
     0.212304    0.086045
     0.196385    0.084219
     0.180607    0.082133
     0.164956    0.079760
     0.149511    0.077076
     0.134276    0.074032
     0.119319    0.070607
     0.104646    0.066769
     0.090407    0.062526
     0.076681    0.057832
     0.063572    0.052669
     0.051238    0.047048
     0.039805    0.041004
     0.029290    0.034498
     0.020054    0.027929
     0.012958    0.021744
     0.008190    0.016522
     0.004990    0.012323
     0.002748    0.008792
     0.001286    0.005752
     0.000422    0.003080
     0.000025    0.000738
     0.000169   -0.001525
     0.000841   -0.003156
     0.002134   -0.004548
     0.003916   -0.005729
     0.006132   -0.006710
     0.008798   -0.007548
     0.011989   -0.008330
     0.016075   -0.009060
     0.021499   -0.009662
     0.029043   -0.010041
     0.040428   -0.009843
     0.055303   -0.008947
     0.071016   -0.007947
     0.085272   -0.006875
     0.099587   -0.005419
     0.116971   -0.003085
     0.140855    0.000735
     0.167800    0.005193
     0.187312    0.008410
     0.192501    0.009291
     0.199750    0.010535
     0.216341    0.013423
     0.242497    0.018005
     0.267746    0.022329
     0.287255    0.025561
     0.302888    0.028109
     0.316800    0.030361
     0.331188    0.032691
     0.347018    0.035275
     0.363826    0.037954
     0.381061    0.040506
     0.398201    0.042825
     0.414894    0.044853
     0.431208    0.046638
     0.447291    0.048242
     0.463340    0.049725
     0.479595    0.051139
     0.496303    0.052379
     0.513310    0.053328
     0.530246    0.054045
     0.547091    0.054475
     0.563848    0.054564
     0.580511    0.054355
     0.597095    0.053915
     0.613689    0.053231
     0.630385    0.052315
     0.647226    0.051195
     0.664234    0.049904
     0.681394    0.048482
     0.698696    0.046964
     0.716040    0.045388
     0.733287    0.043757
     0.750404    0.042046
     0.767394    0.040226
     0.784259    0.038275
     0.801008    0.036169
     0.817707    0.033880
     0.834436    0.031405
     0.851192    0.028758
     0.867985    0.025947
     0.884821    0.022986
     0.901649    0.019896
     0.918351    0.016692
     0.934806    0.013361
     0.950962    0.009865
     0.966695    0.006210
     0.981369    0.002562
     0.993771   -0.000697
     1.000000   -0.002399

https://groups.yahoo.com/neo/groups/XFOIL/files/Free%20flite%20airfoils/
Airfoil Mid 118 was basicaly designed for F1B class of rubber 
powered flying model to FAI propositions, and in this application
wing with this airfoil need to have only upper turbulator as a 
trip-top on 30% of cord. 
Thickness of Mid 118 airfoil is 7.5%c, camber is 6.8%c, LE radius 
is 0.85%c
