JH25
1.00000000 0.00087000
0.99630000 0.00098000
0.98946000 0.00124000
0.98179000 0.00162000
0.97368000 0.00209000
0.96531000 0.00260000
0.95688000 0.00314000
0.94848000 0.00370000
0.94008000 0.00428000
0.93165000 0.00488000
0.92320000 0.00549000
0.91473000 0.00610000
0.90628000 0.00673000
0.89786000 0.00737000
0.88946000 0.00803000
0.88107000 0.00872000
0.87266000 0.00942000
0.86425000 0.01014000
0.85582000 0.01088000
0.84739000 0.01163000
0.83895000 0.01239000
0.83051000 0.01317000
0.82208000 0.01395000
0.81364000 0.01475000
0.80521000 0.01556000
0.79678000 0.01637000
0.78835000 0.01720000
0.77992000 0.01804000
0.77148000 0.01888000
0.76305000 0.01974000
0.75462000 0.02060000
0.74618000 0.02147000
0.73775000 0.02235000
0.72932000 0.02324000
0.72088000 0.02413000
0.71245000 0.02503000
0.70401000 0.02594000
0.69557000 0.02685000
0.68712000 0.02776000
0.67867000 0.02867000
0.67022000 0.02958000
0.66176000 0.03049000
0.65330000 0.03140000
0.64484000 0.03230000
0.63639000 0.03321000
0.62793000 0.03411000
0.61948000 0.03501000
0.61103000 0.03591000
0.60259000 0.03680000
0.59416000 0.03768000
0.58574000 0.03855000
0.57732000 0.03940000
0.56892000 0.04024000
0.56052000 0.04106000
0.55213000 0.04186000
0.54375000 0.04264000
0.53538000 0.04339000
0.52700000 0.04411000
0.51862000 0.04480000
0.51023000 0.04547000
0.50184000 0.04612000
0.49343000 0.04674000
0.48501000 0.04735000
0.47658000 0.04793000
0.46815000 0.04850000
0.45972000 0.04905000
0.45129000 0.04959000
0.44286000 0.05010000
0.43443000 0.05060000
0.42601000 0.05107000
0.41759000 0.05153000
0.40916000 0.05196000
0.40074000 0.05238000
0.39232000 0.05277000
0.38389000 0.05314000
0.37547000 0.05350000
0.36704000 0.05383000
0.35861000 0.05414000
0.35018000 0.05442000
0.34176000 0.05469000
0.33333000 0.05493000
0.32491000 0.05515000
0.31649000 0.05534000
0.30808000 0.05551000
0.29968000 0.05565000
0.29129000 0.05575000
0.28290000 0.05583000
0.27452000 0.05587000
