HN-184M	Planeur  Norbert Habbe
1.00000	0.00000		
0.99901	0.00017		
0.99606	0.00073		
0.99114	0.00170		
0.98429	0.00311		
0.97553	0.00491		
0.96489	0.00702		
0.95241	0.00937		
0.93815	0.01190		
0.92216	0.01461		
0.90451	0.01751		
0.88526	0.02057		
0.86448	0.02376		
0.84227	0.02704		
0.81871	0.03038		
0.79389	0.03375
0.76791	0.03710
0.74088	0.04041
0.71289	0.04364
0.68406	0.04675
0.65451	0.04971
0.62435	0.05251
0.59369	0.05510
0.56267	0.05746
0.53140	0.05956
0.50000	0.06137
0.46861	0.06287
0.43733	0.06403
0.40631	0.06484
0.37566	0.06528
0.34549	0.06534
0.31594	0.06500
0.28711	0.06426
0.25912	0.06310
0.23209	0.06154
0.20611	0.05957
0.18129	0.05720
0.15773	0.05444
0.13552	0.05132
0.11474	0.04784
0.09549	0.04403
0.07784	0.03994
0.06185	0.03560
0.04759	0.03105
0.03511	0.02633
0.02447	0.02149
0.01571	0.01664
0.00886	0.01190
0.00394	0.00739
0.00099	0.00328
0.00000	0.00000
0.00099	-0.00254
0.00394	-0.00530
0.00886	-0.00786
0.01571	-0.01026
0.02447	-0.01252
0.03511	-0.01459
0.04759	-0.01641
0.06185	-0.01798
0.07784	-0.01930
0.09549	-0.02038
0.11474	-0.02121
0.13552	-0.02181
0.15773	-0.02218
0.18129	-0.02235
0.20611	-0.02231
0.23209	-0.02209
0.25912	-0.02170
0.28711	-0.02116
0.31594	-0.02048
0.34549	-0.01965
0.37566	-0.01872
0.40631	-0.01767
0.43733	-0.01654
0.46861	-0.01532
0.50000	-0.01403
0.53140	-0.01266
0.56267	-0.01120
0.59369	-0.00966
0.62435	-0.00806
0.65451	-0.00646
0.68406	-0.00491
0.71289	-0.00346
0.74088	-0.00211
0.76791	-0.00091
0.79389	0.00013
0.81871	0.00101
0.84227	0.00172
0.86448	0.00225
0.88526	0.00261
0.90451	0.00280
0.92216	0.00282
0.93815	0.00270
0.95241	0.00245
0.96489	0.00209
0.97553	0.00165			
0.98429	0.00118			
0.99114	0.00073			
0.99606	0.00035			
0.99901	0.00009			
1.00000	0.00000			
Profilbeiwerte				
Profildicke(d):	8.55	%		
Dickenrcklage(xd):	30.62	%		
Profilwlbung(f):	2.38	%		
Wlbungsrcklage(xf):	45.82	%		
Momentenbeiwert(cm0):	-0.0885			
Nullauftrieb(a0):	-3.3195			
Stofreier	Eintritt:	0.3489		
Ca	bei	stofreiem	Eintritt:	0.4023
Auftriebsanstieg:	6.707			
Neutralpunktlage:	25.63	%
Profiltyp:	Profil	
