HN-354E	F3B  Norbert Habbe
1.00000	0.00000		
0.99892	0.00016		
0.99583	0.00066		
0.99097	0.00149		
0.98417	0.00272		
0.97553	0.00427		
0.96483	0.00611		
0.95241	0.00817		
0.93815	0.01039		
0.92216	0.01278		
0.90451	0.01534		
0.88526	0.01805		
0.86448	0.02088		
0.84227	0.02380		
0.81871	0.02678		
0.79389	0.02979
0.76791	0.03279
0.74088	0.03575
0.71289	0.03865
0.68406	0.04145
0.65451	0.04413
0.62435	0.04666
0.59369	0.04902
0.56267	0.05117
0.53140	0.05311
0.50000	0.05480
0.46861	0.05621
0.43733	0.05733
0.40631	0.05813
0.37566	0.05861
0.34549	0.05875
0.31594	0.05852
0.28711	0.05795
0.25912	0.05699
0.23209	0.05566
0.20611	0.05397
0.18129	0.05191
0.15773	0.04950
0.13552	0.04674
0.11474	0.04366
0.09549	0.04026
0.07784	0.03659
0.06185	0.03268
0.04759	0.02855
0.03511	0.02425
0.02447	0.01983
0.01571	0.01540
0.00886	0.01104
0.00394	0.00686
0.00095	0.00313
0.00000	0.00000
0.00101	-0.00255
0.00390	-0.00509
0.00886	-0.00774
0.01571	-0.01014
0.02447	-0.01241
0.03511	-0.01451
0.04759	-0.01636
0.06185	-0.01800
0.07784	-0.01939
0.09549	-0.02055
0.11474	-0.02149
0.13552	-0.02220
0.15773	-0.02271
0.18129	-0.02301
0.20611	-0.02313
0.23209	-0.02307
0.25912	-0.02285
0.28711	-0.02248
0.31594	-0.02197
0.34549	-0.02133
0.37566	-0.02057
0.40631	-0.01971
0.43733	-0.01874
0.46861	-0.01769
0.50000	-0.01654
0.53140	-0.01530
0.56267	-0.01393
0.59369	-0.01243
0.62435	-0.01083
0.65451	-0.00921
0.68406	-0.00762
0.71289	-0.00609
0.74088	-0.00466
0.76791	-0.00335
0.79389	-0.00217
0.81871	-0.00116
0.84227	-0.00029
0.86448	0.00041
0.88526	0.00094
0.90451	0.00131
0.92216	0.00152
0.93815	0.00160
0.95241	0.00154
0.96489	0.00138
0.97553	0.00113			
0.98429	0.00084			
0.99114	0.00053			
0.99606	0.00026			
0.99901	0.00007			
1.00000	0.00000			
Profilbeiwerte				
Profildicke(d):	8.05	%		
Dickenrcklage(xd):	30.62	%		
Profilwlbung(f):	1.93	%		
Wlbungsrcklage(xf):	44.77	%		
Momentenbeiwert(cm0):	-0.0723			
Nullauftrieb(a0):	-2.7181			
Stofreier	Eintritt:	0.2958		
Ca	bei	stofreiem	Eintritt:	0.3305
Auftriebsanstieg:	6.6843			
Neutralpunktlage:	25.6	%
Profiltyp:	Profil	
