TP36-9.5% MU28 Ph Jambon Emplanture (c)Th Platon (symetrique Voltige  totale pour forts Reynolds)
   1.00000	   0.00035
   0.99569	   0.00069
   0.98840	   0.00130
   0.98043	   0.00202
   0.97210	   0.00282
   0.96361	   0.00365
   0.95507	   0.00448
   0.94650	   0.00533
   0.93791	   0.00618
   0.92932	   0.00702
   0.92073	   0.00785
   0.91215	   0.00869
   0.90356	   0.00952
   0.89497	   0.01034
   0.88639	   0.01116
   0.87781	   0.01197
   0.86923	   0.01276
   0.86064	   0.01356
   0.85206	   0.01434
   0.84347	   0.01512
   0.83488	   0.01590
   0.82630	   0.01666
   0.81771	   0.01742
   0.80912	   0.01818
   0.80052	   0.01893
   0.79193	   0.01967
   0.78334	   0.02041
   0.77474	   0.02114
   0.76615	   0.02188
   0.75757	   0.02260
   0.74898	   0.02331
   0.74039	   0.02402
   0.73181	   0.02472
   0.72323	   0.02542
   0.71465	   0.02611
   0.70606	   0.02678
   0.69746	   0.02746
   0.68887	   0.02813
   0.68029	   0.02879
   0.67170	   0.02943
   0.66311	   0.03008
   0.65452	   0.03072
   0.64593	   0.03134
   0.63734	   0.03196
   0.62874	   0.03257
   0.62015	   0.03318
   0.61157	   0.03377
   0.60299	   0.03435
   0.59441	   0.03492
   0.58583	   0.03550
   0.57725	   0.03605
   0.56865	   0.03660
   0.56006	   0.03714
   0.55147	   0.03767
   0.54287	   0.03819
   0.53427	   0.03870
   0.52567	   0.03920
   0.51708	   0.03968
   0.50848	   0.04016
   0.49989	   0.04063
   0.49129	   0.04108
   0.48270	   0.04153
   0.47411	   0.04195
   0.46551	   0.04236
   0.45692	   0.04278
   0.44833	   0.04317
   0.43974	   0.04354
   0.43114	   0.04391
   0.42255	   0.04426
   0.41396	   0.04460
   0.40537	   0.04492
   0.39677	   0.04523
   0.38818	   0.04552
   0.37960	   0.04580
   0.37101	   0.04605
   0.36242	   0.04629
   0.35384	   0.04651
   0.34525	   0.04671
   0.33668	   0.04689
   0.32810	   0.04704
   0.31952	   0.04718
   0.31093	   0.04729
   0.30237	   0.04739
   0.29379	   0.04745
   0.28522	   0.04749
   0.27666	   0.04752
   0.26810	   0.04749
   0.25953	   0.04745
   0.25098	   0.04739
   0.24244	   0.04728
   0.23388	   0.04714
   0.22534	   0.04698
   0.21680	   0.04677
   0.20827	   0.04653
   0.19975	   0.04624
   0.19124	   0.04591
   0.18273	   0.04554
   0.17422	   0.04512
   0.16573	   0.04465
   0.15727	   0.04414
   0.14881	   0.04356
   0.14038	   0.04293
   0.13197	   0.04222
   0.12357	   0.04142
   0.11521	   0.04056
   0.10689	   0.03961
   0.09859	   0.03856
   0.09036	   0.03740
   0.08217	   0.03614
   0.07406	   0.03474
   0.06605	   0.03321
   0.05816	   0.03151
   0.05044	   0.02964
   0.04295	   0.02760
   0.03583	   0.02539
   0.02924	   0.02305
   0.02338	   0.02065
   0.01839	   0.01827
   0.01428	   0.01604
   0.01099	   0.01400
   0.00837	   0.01217
   0.00628	   0.01050
   0.00463	   0.00898
   0.00332	   0.00750
   0.00229	   0.00622
   0.00150	   0.00507
   0.00093	   0.00375
   0.00053	   0.00241
   0.00023	   0.00116
   0.00002	   0.00016
   0.00003	  -0.00012
   0.00023	  -0.00107
   0.00053	  -0.00233
   0.00093	  -0.00368
   0.00151	  -0.00502
   0.00231	  -0.00619
   0.00334	  -0.00748
   0.00466	  -0.00897
   0.00631	  -0.01049
   0.00839	  -0.01215
   0.01101	  -0.01398
   0.01431	  -0.01602
   0.01842	  -0.01824
   0.02342	  -0.02063
   0.02927	  -0.02303
   0.03586	  -0.02536
   0.04298	  -0.02757
   0.05047	  -0.02961
   0.05820	  -0.03149
   0.06608	  -0.03319
   0.07409	  -0.03472
   0.08220	  -0.03611
   0.09039	  -0.03738
   0.09864	  -0.03854
   0.10693	  -0.03959
   0.11525	  -0.04053
   0.12361	  -0.04140
   0.13200	  -0.04219
   0.14042	  -0.04290
   0.14885	  -0.04353
   0.15731	  -0.04410
   0.16578	  -0.04463
   0.17426	  -0.04509
   0.18277	  -0.04551
   0.19128	  -0.04588
   0.19979	  -0.04621
   0.20832	  -0.04650
   0.21684	  -0.04674
   0.22538	  -0.04695
   0.23392	  -0.04712
   0.24247	  -0.04725
   0.25102	  -0.04736
   0.25958	  -0.04743
   0.26813	  -0.04747
   0.27670	  -0.04748
   0.28526	  -0.04747
   0.29383	  -0.04742
   0.30240	  -0.04736
   0.31098	  -0.04727
   0.31955	  -0.04716
   0.32814	  -0.04702
   0.33672	  -0.04686
   0.34529	  -0.04668
   0.35388	  -0.04648
   0.36246	  -0.04627
   0.37105	  -0.04602
   0.37964	  -0.04577
   0.38823	  -0.04550
   0.39681	  -0.04521
   0.40541	  -0.04490
   0.41400	  -0.04458
   0.42259	  -0.04424
   0.43118	  -0.04389
   0.43977	  -0.04352
   0.44837	  -0.04314
   0.45696	  -0.04275
   0.46556	  -0.04234
   0.47416	  -0.04193
   0.48276	  -0.04150
   0.49135	  -0.04106
   0.49994	  -0.04061
   0.50853	  -0.04014
   0.51712	  -0.03966
   0.52571	  -0.03918
   0.53430	  -0.03868
   0.54288	  -0.03817
   0.55147	  -0.03765
   0.56007	  -0.03712
   0.56866	  -0.03659
   0.57726	  -0.03604
   0.58586	  -0.03548
   0.59445	  -0.03491
   0.60305	  -0.03433
   0.61164	  -0.03375
   0.62024	  -0.03316
   0.62884	  -0.03255
   0.63743	  -0.03194
   0.64602	  -0.03132
   0.65462	  -0.03070
   0.66321	  -0.03006
   0.67180	  -0.02941
   0.68039	  -0.02877
   0.68899	  -0.02811
   0.69758	  -0.02744
   0.70617	  -0.02676
   0.71475	  -0.02609
   0.72334	  -0.02540
   0.73193	  -0.02470
   0.74052	  -0.02400
   0.74911	  -0.02329
   0.75769	  -0.02258
   0.76626	  -0.02186
   0.77482	  -0.02112
   0.78339	  -0.02039
   0.79197	  -0.01966
   0.80056	  -0.01892
   0.80915	  -0.01817
   0.81774	  -0.01742
   0.82633	  -0.01665
   0.83491	  -0.01589
   0.84350	  -0.01510
   0.85209	  -0.01433
   0.86067	  -0.01355
   0.86925	  -0.01275
   0.87784	  -0.01196
   0.88641	  -0.01115
   0.89499	  -0.01033
   0.90357	  -0.00952
   0.91216	  -0.00868
   0.92076	  -0.00785
   0.92934	  -0.00702
   0.93793	  -0.00617
   0.94651	  -0.00532
   0.95508	  -0.00448
   0.96361	  -0.00365
   0.97209	  -0.00282
   0.98043	  -0.00202
   0.98839	  -0.00130
   0.99569	  -0.00069
   1.00000	  -0.00035

