HN-354OC F3J Norbert Habe
1.00000	0.00000		
0.99901	0.00018		
0.99606	0.00080		
0.99114	0.00187		
0.98429	0.00341		
0.97553	0.00537		
0.96489	0.00764		
0.95241	0.01019		
0.93815	0.01290		
0.92216	0.01580		
0.90451	0.01888		
0.88526	0.02212		
0.86448	0.02549		
0.84227	0.02893		
0.81871	0.03243		
0.79389	0.03593
0.76791	0.03940
0.74088	0.04281
0.71289	0.04611
0.68406	0.04928
0.65451	0.05230
0.62435	0.05513
0.59369	0.05775
0.56267	0.06014
0.53140	0.06229
0.50000	0.06415
0.46861	0.06569
0.43733	0.06689
0.40631	0.06772
0.37566	0.06816
0.34549	0.06822
0.31594	0.06784
0.28711	0.06706
0.25912	0.06584
0.23209	0.06419
0.20611	0.06212
0.18129	0.05963
0.15773	0.05674
0.13552	0.05346
0.11474	0.04981
0.09549	0.04583
0.07784	0.04154
0.06185	0.03699
0.04759	0.03222
0.03511	0.02728
0.02447	0.02222
0.01571	0.01717
0.00881	0.01231
0.00396	0.00769
0.00099	0.00350
0.00000	0.00000
0.00105	-0.00259
0.00394	-0.00520
0.00886	-0.00771
0.01571	-0.00995
0.02447	-0.01202
0.03511	-0.01390
0.04759	-0.01549
0.06185	-0.01683
0.07784	-0.01792
0.09549	-0.01876
0.11474	-0.01938
0.13552	-0.01976
0.15773	-0.019951
0.18129	-0.01995
0.20611	-0.01977
0.23209	-0.01944
0.25912	-0.01896
0.28711	-0.01836
0.31594	-0.01765
0.34549	-0.01683
0.37566	-0.01594
0.40631	-0.01496
0.43733	-0.01391
0.46861	-0.01280
0.50000	-0.01162
0.53140	-0.01037
0.56267	-0.00900
0.59369	-0.00751
0.62435	-0.00594
0.65451	-0.00435
0.68406	-0.00283
0.71289	-0.00141
0.74088	-0.00011
0.76791	0.00103
0.79389	0.00199
0.81871	0.00276
0.84227	0.00334
0.86448	0.00374
0.88526	0.00395
0.90451	0.00398
0.92216	0.00384
0.93815	0.00356
0.95241	0.00315
0.96489	0.00263
0.97553	0.00204			
0.98429	0.00144			
0.99114	0.00087			
0.99606	0.00041			
0.99901	0.00011			
1.00000	0.00000			
Profilbeiwerte				
Profildicke(d):	8,55	%		
Dickenrcklage(xd):	30,62	%		
Profilwlbung(f):	2,65	%		
Wlbungsrcklage(xf):	44,77	%		
Momentenbeiwert(cm0):	-0,0992			
Nullauftrieb(a0):	-3,7322			
Stofreier	Eintritt:	0,4052		
Ca	bei	stofreiem	Eintritt:	0,4537
Auftriebsanstieg:	6,7092			
Neutralpunktlage:	25,64	%
Profiltyp:	Profil	
