HN-354SM F3J Norbert Habe
1.00000	0.00000		
0.99895	0.00017		
0.99586	0.00077		
0.99097	0.00173		
0.98417	0.00313		
0.97553	0.00491		
0.96483	0.00700		
0.95241	0.00934		
0.93815	0.01185		
0.92216	0.01453		
0.90451	0.01740		
0.88526	0.02042		
0.86448	0.02356		
0.84227	0.02679		
0.81871	0.03008		
0.79389	0.03338
0.76791	0.03666
0.74088	0.03988
0.71289	0.04303
0.68406	0.04605
0.65451	0.04893
0.62435	0.05165
0.59369	0.05416
0.56267	0.05646
0.53140	0.05853
0.50000	0.06033
0.46861	0.06182
0.43733	0.06299
0.40631	0.06381
0.37566	0.06427
0.34549	0.06436
0.31594	0.06406
0.28711	0.06336
0.25912	0.06225
0.23209	0.06074
0.20611	0.05883
0.18129	0.05652
0.15773	0.05382
0.13552	0.05076
0.11474	0.04735
0.09549	0.04360
0.07784	0.03957
0.06185	0.03527
0.04759	0.03077
0.03511	0.02608
0.02447	0.02128
0.01571	0.01648
0.00886	0.01178
0.00394	0.00729
0.00095	0.00332
0.00000	0.00000
0.00105	-0.00254
0.00394	-0.00521
0.00886	-0.00778
0.01571	-0.01010
0.02447	-0.01228
0.03511	-0.01427
0.04759	-0.01599
0.06185	-0.01748
0.07784	-0.01871
0.09549	-0.01970
0.11474	-0.02047
0.13552	-0.02100
0.15773	-0.02134
0.18129	-0.02148
0.20611	-0.02143
0.23209	-0.02122
0.25912	-0.02086
0.28711	-0.02036
0.31594	-0.01974
0.34549	-0.01899
0.37566	-0.01816
0.40631	-0.01722
0.43733	-0.01620
0.46861	-0.01512
0.50000	-0.01394
0.53140	-0.01269
0.56267	-0.01130
0.59369	-0.00980
0.62435	-0.00821
0.65451	-0.00660
0.68406	-0.00503
0.71289	-0.00355
0.74088	-0.00218
0.76791	-0.00096
0.79389	0.00010
0.81871	0.00099
0.84227	0.00171
0.86448	0.00225
0.88526	0.00260
0.90451	0.00279
0.92216	0.00281
0.93815	0.00269
0.95241	0.00244
0.96489	0.00207
0.97553	0.00164			
0.98429	0.00118			
0.99114	0.00072			
0.99606	0.00035			
0.99901	0.00009			
1.00000	0.00000			
Profilbeiwerte				
Profildicke(d):	8,38	%		
Dickenrcklage(xd):	30,62	%		
Profilwlbung(f):	2,34	%		
Wlbungsrcklage(xf):	44,77	%		
Momentenbeiwert(cm0):	-0,0876			
Nullauftrieb(a0):	-3,2959			
Stofreier	Eintritt:	0,3580		
Ca	bei	stofreiem	Eintritt:	0,4007
Auftriebsanstieg:	6,7007			
Neutralpunktlage:	25,62	%
Profiltyp:	Profil	
