HN-163TA F3B Norbert Habe
1.00000	0.00000		
0.99901	0.00013		
0.99606	0.00058		
0.99114	0.00137		
0.98429	0.00253		
0.97553	0.00402		
0.96489	0.00580		
0.95241	0.00779		
0.93815	0.00993		
0.92216	0.01224		
0.90451	0.01473		
0.88526	0.01737		
0.86448	0.02015		
0.84227	0.02302		
0.81871	0.02597		
0.79389	0.02895
0.76791	0.03195
0.74088	0.03493
0.71289	0.03786
0.68406	0.04071
0.65451	0.04345
0.62435	0.04607
0.59369	0.04852
0.56267	0.05078
0.53140	0.05281
0.50000	0.05460
0.46861	0.05612
0.43733	0.05735
0.40631	0.05827
0.37566	0.05886
0.34549	0.05912
0.31594	0.05901
0.28711	0.05855
0.25912	0.05770
0.23209	0.05648
0.20611	0.05487
0.18129	0.05290
0.15773	0.05054
0.13552	0.04783
0.11474	0.04477
0.09549	0.04139
0.07784	0.03770
0.06185	0.03375
0.04759	0.02957
0.03511	0.02519
0.02447	0.02066
0.01571	0.01610
0.00886	0.01161
0.00394	0.00721
0.00099	0.00317
0.00000	0.00000
0.00099	-0.00269
0.00394	-0.00570
0.00886	-0.00866
0.01571	-0.01144
0.02447	-0.01410
0.03511	-0.01659
0.04759	-0.01883
0.06185	-0.02084
0.07784	-0.02259
0.09549	-0.02409
0.11474	-0.02536
0.13552	-0.02637
0.15773	-0.02715
0.18129	-0.02771
0.20611	-0.02804
0.23209	-0.02818
0.25912	-0.02812
0.28711	-0.02787
0.31594	-0.02746
0.34549	-0.02688
0.37566	-0.02615
0.40631	-0.02528
0.43733	-0.02429
0.46861	-0.02316
0.50000	-0.02192
0.53140	-0.02055
0.56267	-0.01902
0.59369	-0.01733
0.62435	-0.01552
0.65451	-0.01366
0.68406	-0.01182
0.71289	-0.01002
0.74088	-0.00831
0.76791	-0.00671
0.79389	-0.00524
0.81871	-0.00393
0.84227	-0.00277
0.86448	-0.00178
0.88526	-0.00097
0.90451	-0.00032
0.92216	0.00016
0.93815	0.00048
0.95241	0.00065
0.96489	0.00071
0.97553	0.00066			
0.98429	0.00054			
0.99114	0.00037			
0.99606	0.00019			
0.99901	0.00005			
1.00000	0.00000			
Profilbeiwerte				
Profildicke(d):	8,65	%		
Dickenrcklage(xd):	30,62	%		
Profilwlbung(f):	1,65	%		
Wlbungsrcklage(xf):	43,73	%		
Momentenbeiwert(cm0):	-0,0623			
Nullauftrieb(a0):	-2,3487			
Stofreier	Eintritt:	0,2731		
Ca	bei	stofreiem	Eintritt:	0,2875
Auftriebsanstieg:	6,7144			
Neutralpunktlage:	25,64	%
Profiltyp:	Profil	
Profiltyp:	Profil	
