TP204 polyvalent gratte voltige (c)Th Platon
   1.00000	   0.00010
   0.99633	   0.00067
   0.98994	   0.00173
   0.98260	   0.00299
   0.97456	   0.00438
   0.96615	   0.00584
   0.95760	   0.00731
   0.94898	   0.00874
   0.94032	   0.01014
   0.93160	   0.01151
   0.92285	   0.01287
   0.91407	   0.01421
   0.90527	   0.01553
   0.89646	   0.01685
   0.88764	   0.01815
   0.87881	   0.01944
   0.86999	   0.02072
   0.86118	   0.02198
   0.85236	   0.02322
   0.84353	   0.02445
   0.83471	   0.02567
   0.82588	   0.02687
   0.81704	   0.02806
   0.80820	   0.02924
   0.79936	   0.03041
   0.79053	   0.03156
   0.78170	   0.03270
   0.77286	   0.03381
   0.76402	   0.03492
   0.75517	   0.03601
   0.74633	   0.03709
   0.73749	   0.03815
   0.72864	   0.03920
   0.71978	   0.04023
   0.71094	   0.04126
   0.70210	   0.04226
   0.69326	   0.04324
   0.68441	   0.04421
   0.67555	   0.04517
   0.66670	   0.04611
   0.65785	   0.04703
   0.64900	   0.04794
   0.64015	   0.04883
   0.63130	   0.04970
   0.62245	   0.05055
   0.61360	   0.05139
   0.60476	   0.05221
   0.59591	   0.05300
   0.58705	   0.05378
   0.57820	   0.05454
   0.56936	   0.05528
   0.56052	   0.05600
   0.55167	   0.05670
   0.54282	   0.05737
   0.53397	   0.05803
   0.52513	   0.05866
   0.51630	   0.05927
   0.50746	   0.05985
   0.49862	   0.06041
   0.48978	   0.06095
   0.48095	   0.06146
   0.47212	   0.06195
   0.46329	   0.06240
   0.45446	   0.06283
   0.44562	   0.06324
   0.43679	   0.06362
   0.42797	   0.06397
   0.41917	   0.06429
   0.41036	   0.06457
   0.40155	   0.06482
   0.39273	   0.06505
   0.38392	   0.06524
   0.37512	   0.06540
   0.36633	   0.06552
   0.35753	   0.06561
   0.34873	   0.06566
   0.33994	   0.06568
   0.33117	   0.06566
   0.32240	   0.06560
   0.31363	   0.06550
   0.30487	   0.06536
   0.29612	   0.06518
   0.28739	   0.06496
   0.27865	   0.06469
   0.26991	   0.06437
   0.26118	   0.06402
   0.25247	   0.06362
   0.24379	   0.06316
   0.23510	   0.06265
   0.22641	   0.06210
   0.21774	   0.06149
   0.20911	   0.06083
