NE120
    -2.000000    3.000000   -2.500000    3.500000
    1.000000       0.000000    
   0.9964613      0.1116138E-02
   0.9919832      0.2511635E-02
   0.9870327      0.4032538E-02
   0.9816088      0.5672976E-02
   0.9757422      0.7417641E-02
   0.9694884      0.9243413E-02
   0.9629173      0.1112324E-01
   0.9561051      0.1302978E-01
   0.9491201      0.1493998E-01
   0.9420107      0.1683865E-01
   0.9348114      0.1871457E-01
   0.9275379      0.2056201E-01
   0.9201992      0.2237717E-01
   0.9128012      0.2415794E-01
   0.9053451      0.2590358E-01
   0.8978288      0.2761356E-01
   0.8902513      0.2928731E-01
   0.8826105      0.3092477E-01
   0.8749085      0.3252380E-01
   0.8671452      0.3408304E-01
   0.8593221      0.3560246E-01
   0.8514438      0.3708092E-01
   0.8435139      0.3851662E-01
   0.8355360      0.3990835E-01
   0.8275128      0.4125549E-01
   0.8194478      0.4255780E-01
   0.8113436      0.4381541E-01
   0.8032036      0.4502853E-01
   0.7950312      0.4619664E-01
   0.7868296      0.4731928E-01
   0.7786020      0.4839784E-01
   0.7703509      0.4943383E-01
   0.7620786      0.5042713E-01
   0.7537870      0.5137799E-01
   0.7454777      0.5228738E-01
   0.7371521      0.5315652E-01
   0.7288115      0.5398665E-01
   0.7204571      0.5477834E-01
   0.7120897      0.5553214E-01
   0.7037103      0.5624928E-01
   0.6953197      0.5693102E-01
   0.6869186      0.5757826E-01
   0.6785076      0.5819183E-01
   0.6700873      0.5877262E-01
   0.6616583      0.5932183E-01
   0.6532211      0.5984088E-01
   0.6447762      0.6033038E-01
   0.6363239      0.6079051E-01
   0.6278647      0.6122246E-01
   0.6193989      0.6162781E-01
   0.6109271      0.6200742E-01
   0.6024496      0.6236199E-01
   0.5939664      0.6269235E-01
   0.5854783      0.6299934E-01
   0.5769852      0.6328389E-01
   0.5684875      0.6354663E-01
   0.5599856      0.6378794E-01
   0.5514795      0.6400815E-01
   0.5429697      0.6420764E-01
   0.5344561      0.6438703E-01
   0.5259390      0.6454699E-01
   0.5174187      0.6468749E-01
   0.5088953      0.6480840E-01
   0.5003691      0.6490995E-01
   0.4918399      0.6499233E-01
   0.4833082      0.6505536E-01
   0.4747743      0.6509897E-01
   0.4662380      0.6512315E-01
   0.4576998      0.6512834E-01
   0.4491595      0.6511517E-01
   0.4406175      0.6508334E-01
   0.4320738      0.6503256E-01
   0.4235285      0.6496323E-01
   0.4149818      0.6487542E-01
   0.4064332      0.6476877E-01
   0.3978822      0.6464284E-01
   0.3893266      0.6449728E-01
   0.3807719      0.6433242E-01
   0.3722151      0.6414825E-01
   0.3636594      0.6394465E-01
   0.3551097      0.6372138E-01
   0.3465585      0.6347777E-01
   0.3380133      0.6321345E-01
   0.3294725      0.6292810E-01
   0.3209356      0.6262153E-01
   0.3124027      0.6229299E-01
   0.3038764      0.6194209E-01
   0.2953559      0.6156858E-01
   0.2868438      0.6117220E-01
   0.2783376      0.6075222E-01
   0.2698409      0.6030786E-01
   0.2613522      0.5983790E-01
   0.2528732      0.5934307E-01
   0.2444055      0.5882282E-01
   0.2359527      0.5827570E-01
   0.2275132      0.5770195E-01
   0.2190903      0.5709982E-01
   0.2106832      0.5646874E-01
   0.2022965      0.5580813E-01
   0.1939318      0.5511547E-01
   0.1855905      0.5439092E-01
   0.1772760      0.5363219E-01
   0.1689908      0.5283845E-01
   0.1607377      0.5200853E-01
   0.1525231      0.5113949E-01
   0.1443516      0.5022852E-01
   0.1362306      0.4927600E-01
   0.1281678      0.4827942E-01
   0.1201754      0.4723703E-01
   0.1122646      0.4614608E-01
   0.1044580      0.4500929E-01
   0.9677740E-01  0.4382409E-01
   0.8925464E-01  0.4259527E-01
   0.8192318E-01  0.4132528E-01
   0.7483329E-01  0.4001966E-01
   0.6803198E-01  0.3868676E-01
   0.6157108E-01  0.3733212E-01
   0.5550276E-01  0.3596632E-01
   0.4986958E-01  0.3459914E-01
   0.4469614E-01  0.3323851E-01
   0.3998777E-01  0.3189011E-01
   0.3573208E-01  0.3055948E-01
   0.3190364E-01  0.2924911E-01
   0.2846847E-01  0.2795998E-01
   0.2538888E-01  0.2669394E-01
   0.2262749E-01  0.2545165E-01
   0.2014800E-01  0.2423302E-01
   0.1792005E-01  0.2303242E-01
   0.1591618E-01  0.2184696E-01
   0.1410985E-01  0.2067906E-01
   0.1247902E-01  0.1952855E-01
   0.1100443E-01  0.1839487E-01
   0.9668925E-02  0.1727753E-01
   0.8457610E-02  0.1617584E-01
   0.7357782E-02  0.1508896E-01
   0.6359155E-02  0.1401643E-01
   0.5452953E-02  0.1295758E-01
   0.4632012E-02  0.1191191E-01
   0.3890768E-02  0.1087968E-01
   0.3223605E-02  0.9859853E-02
   0.2625005E-02  0.8849878E-02
   0.2091861E-02  0.7849725E-02
   0.1621743E-02  0.6859743E-02
   0.1210932E-02  0.5875690E-02
   0.8582028E-03  0.4896546E-02
   0.5637740E-03  0.3922718E-02
   0.3281317E-03  0.2952913E-02
   0.1535833E-03  0.1989151E-02
   0.4303421E-04  0.1035356E-02
   0.3334995E-06  0.8946036E-04
   0.3174538E-04 -0.8541317E-03
   0.1482357E-03 -0.1796663E-02
   0.3673181E-03 -0.2733576E-02
   0.7068352E-03 -0.3645704E-02
   0.1166942E-02 -0.4516547E-02
   0.1726738E-02 -0.5342954E-02
   0.2370412E-02 -0.6123947E-02
   0.3079236E-02 -0.6869656E-02
   0.3853399E-02 -0.7581160E-02
   0.4690384E-02 -0.8269019E-02
   0.5595267E-02 -0.8941081E-02
   0.6575902E-02 -0.9599770E-02
   0.7639340E-02 -0.1024904E-01
   0.8793670E-02 -0.1089015E-01
   0.1004680E-01 -0.1152402E-01
   0.1140760E-01 -0.1215242E-01
   0.1288632E-01 -0.1277796E-01
   0.1449485E-01 -0.1340406E-01
   0.1624869E-01 -0.1403253E-01
   0.1816694E-01 -0.1466630E-01
   0.2027084E-01 -0.1531201E-01
   0.2258622E-01 -0.1597403E-01
   0.2514482E-01 -0.1665700E-01
   0.2798486E-01 -0.1736912E-01
   0.3115046E-01 -0.1811922E-01
   0.3468815E-01 -0.1891457E-01
   0.3864584E-01 -0.1976374E-01
   0.4307132E-01 -0.2067471E-01
   0.4800470E-01 -0.2164933E-01
   0.5346682E-01 -0.2268973E-01
   0.5945076E-01 -0.2378800E-01
   0.6592283E-01 -0.2493740E-01
   0.7282631E-01 -0.2612280E-01
   0.8008974E-01 -0.2733166E-01
   0.8764046E-01 -0.2855326E-01
   0.9541859E-01 -0.2977680E-01
   0.1033655     -0.3099496E-01
   0.1114442     -0.3220379E-01
   0.1196217     -0.3339975E-01
   0.1278762     -0.3457921E-01
   0.1361913     -0.3574102E-01
   0.1445543     -0.3688390E-01
   0.1529564     -0.3800552E-01
   0.1613919     -0.3910497E-01
   0.1698508     -0.4018090E-01
   0.1783332     -0.4123162E-01
   0.1868332     -0.4225615E-01
   0.1953498     -0.4325323E-01
   0.2038792     -0.4422106E-01
   0.2124190     -0.4515778E-01
   0.2209680     -0.4606098E-01
   0.2295251     -0.4692999E-01
   0.2380881     -0.4776263E-01
   0.2466570     -0.4855894E-01
   0.2552295     -0.4931684E-01
   0.2638038     -0.5003453E-01
   0.2723773     -0.5071130E-01
   0.2809524     -0.5134538E-01
   0.2895224     -0.5193648E-01
   0.2980924     -0.5248444E-01
   0.3066572     -0.5298672E-01
   0.3152165     -0.5344239E-01
   0.3237692     -0.5385129E-01
   0.3323195     -0.5421323E-01
   0.3408607     -0.5452603E-01
   0.3493896     -0.5478875E-01
   0.3579051     -0.5500126E-01
   0.3664071     -0.5516346E-01
   0.3748960     -0.5527452E-01
   0.3833732     -0.5533346E-01
   0.3918353     -0.5534058E-01
   0.4002822     -0.5529612E-01
   0.4087139     -0.5519970E-01
   0.4171353     -0.5505058E-01
   0.4255413     -0.5484827E-01
   0.4339348     -0.5459245E-01
   0.4423173     -0.5428295E-01
   0.4506861     -0.5391984E-01
   0.4590412     -0.5350286E-01
   0.4673835     -0.5303151E-01
   0.4757108     -0.5250564E-01
   0.4840246     -0.5192488E-01
   0.4923200     -0.5128929E-01
   0.5005946     -0.5059904E-01
   0.5088478     -0.4985476E-01
   0.5170784     -0.4905677E-01
   0.5252861     -0.4820458E-01
   0.5334688     -0.4729864E-01
   0.5416279     -0.4633964E-01
   0.5497669     -0.4532765E-01
