MU 8.5/1.73 airfoil (c)Serge Barth
   1.000000  0.002728
   0.993643  0.002585
   0.982523  0.003238
   0.968984  0.004919
   0.953607  0.007029
   0.937337  0.009155
   0.920824  0.011275
   0.904231  0.013358
   0.887565  0.015432
   0.870927  0.017484
   0.854277  0.019510
   0.837639  0.021512
   0.821000  0.023483
   0.804362  0.025429
   0.787731  0.027339
   0.771093  0.029220
   0.754476  0.031062
   0.737843  0.032868
   0.721211  0.034639
   0.704588  0.036368
   0.687962  0.038057
   0.671341  0.039704
   0.654728  0.041303
   0.638115  0.042853
   0.621498  0.044355
   0.604896  0.045803
   0.588286  0.047197
   0.571685  0.048535
   0.555087  0.049813
   0.538487  0.051031
   0.521897  0.052185
   0.505315  0.053272
   0.488739  0.054288
   0.472172  0.055229
   0.455608  0.056093
   0.439056  0.056877
   0.422517  0.057576
   0.405984  0.058186
   0.389468  0.058702
   0.372967  0.059120
   0.356485  0.059432
   0.340011  0.059637
   0.323576  0.059727
   0.307156  0.059692
   0.290766  0.059529
   0.274409  0.059228
   0.258089  0.058782
   0.241820  0.058178
   0.225594  0.057406
   0.209421  0.056458
   0.193330  0.055318
   0.177319  0.053970
   0.161399  0.052398
   0.145608  0.050584
   0.129950  0.048502
   0.114464  0.046137
   0.099247  0.043459
   0.084305  0.040420
   0.069752  0.037014
   0.055885  0.033239
   0.042989  0.029086
   0.031534  0.024702
   0.022238  0.020457
   0.015311  0.016648
   0.010355  0.013374
   0.006804  0.010567
   0.004228  0.008115
   0.002357  0.005910
   0.001055  0.003864
   0.000274  0.001915
   0.000003  0.000082
   0.000234 -0.001728
   0.001037 -0.003562
   0.002441 -0.005331
   0.004457 -0.007014
   0.007164 -0.008656
   0.010779 -0.010326
   0.015715 -0.012111
   0.022653 -0.014107
   0.032218 -0.016269
   0.044420 -0.018356
   0.058545 -0.020202
   0.073590 -0.021729
   0.089140 -0.022924
   0.105107 -0.023872
   0.121260 -0.024630
   0.137503 -0.025210
   0.153853 -0.025636
   0.170281 -0.025934
   0.186762 -0.026118
   0.203303 -0.026203
   0.219889 -0.026206
   0.236498 -0.026135
   0.253141 -0.025998
   0.269799 -0.025803
   0.286472 -0.025553
   0.303165 -0.025255
   0.319859 -0.024911
   0.336569 -0.024523
   0.353292 -0.024097
   0.370012 -0.023636
   0.386739 -0.023138
   0.403474 -0.022607
   0.420208 -0.022045
   0.436944 -0.021451
   0.453675 -0.020828
   0.470370 -0.020171
   0.487038 -0.019466
   0.503699 -0.018711
   0.520354 -0.017904
   0.536999 -0.017046
   0.553623 -0.016131
   0.570243 -0.015155
   0.586874 -0.014120
   0.603531 -0.013030
   0.620230 -0.011897
   0.636963 -0.010733
   0.653738 -0.009551
   0.670521 -0.008368
   0.687274 -0.007197
   0.704006 -0.006047
   0.720704 -0.004928
   0.737379 -0.003850
   0.754026 -0.002819
   0.770660 -0.001843
   0.787256 -0.000928
   0.803834 -0.000089
   0.820385  0.000674
   0.836902  0.001345
   0.853389  0.001918
   0.869837  0.002380
   0.886220  0.002719
   0.902538  0.002910
   0.918761  0.002941
   0.934882  0.002776
   0.950723  0.002411
   0.966097  0.001721
   0.980758  0.000848
   0.993303  0.000326
   1.000000  0.000022

http://obor.free.fr/navigator.php?url=/Technique/mu85.html&type=3&dir=Technique
06/12/2006
Thickness	8.5 %
Alpha0 	-1.75
Cm(.25)	- 0.045
Camber	1.73
