SBC3 profil pour aile en poly non coffre 
     1.000000    0.005651
     0.985834    0.008256
     0.951388    0.014520
     0.906804    0.022939
     0.861000    0.031154
     0.814614    0.038814
     0.767772    0.046139
     0.721149    0.052992
     0.674574    0.059306
     0.628001    0.065083
     0.581531    0.070272
     0.535133    0.074823
     0.488806    0.078714
     0.442850    0.081864
     0.397520    0.084075
     0.352684    0.085192
     0.308468    0.085094
     0.265078    0.083604
     0.222633    0.080546
     0.181225    0.075753
     0.141308    0.069144
     0.103939    0.060708
     0.071116    0.050804
     0.045758    0.040658
     0.028640    0.031656
     0.017686    0.024291
     0.010545    0.018235
     0.005760    0.013052
     0.002581    0.008435
     0.000702    0.004179
     0.000022    0.000229
     0.000527   -0.003603
     0.002479   -0.007389
     0.005993   -0.010806
     0.011125   -0.013813
     0.018292   -0.016629
     0.028709   -0.019504
     0.045088   -0.022579
     0.071757   -0.025662
     0.109448   -0.027957
     0.152959   -0.029030
     0.198721   -0.029110
     0.245694   -0.028519
     0.293274   -0.027513
     0.341148   -0.026209
     0.389186   -0.024676
     0.437286   -0.022964
     0.485096   -0.021055
     0.532657   -0.018838
     0.580111   -0.016252
     0.627845   -0.013297
     0.676007   -0.010157
     0.723815   -0.007173
     0.771125   -0.004553
     0.817920   -0.002430
     0.862851   -0.001088
     0.906989   -0.001232
     0.951031   -0.002405
     0.985688   -0.003690
     1.000000   -0.004349

Serge Barth nous a developpe ce profil un peut special pour avion electrique
ou planeur (en l'amincissant).

Pour certain constructeur a la recherche de modeles vite construit et leger
sur la base d'ailes en polystyrene voici un profil a essayer.

Il est prevue pour des ailes non coffre ou tout juste avec du papier ou
vinyle.
Pour cela mecaniquement son BF est epais, il ne fini pas a zero pour pouvoir
rester brut de decoupe en poly.
