HN-153S	Aile volante  Norbert Habbe
1.00000	0.00000		
0.99901	0.00004		
0.99606	0.00017		
0.99114	0.00044		
0.98429	0.00087		
0.97553	0.00148		
0.96489	0.00226		
0.95241	0.00321		
0.93815	0.00430		
0.92216	0.00556		
0.90451	0.00698		
0.88526	0.00856		
0.86448	0.01030		
0.84227	0.01216		
0.81871	0.01415		
0.79389	0.01622
0.76791	0.01837
0.74088	0.02057
0.71289	0.02280
0.68406	0.02502
0.65451	0.02721
0.62435	0.02935
0.59369	0.03139
0.56267	0.03329
0.53140	0.03503
0.50000	0.03660
0.46861	0.03797
0.43733	0.03915
0.40631	0.04013
0.37566	0.04088
0.34549	0.04140
0.31594	0.04168
0.28711	0.04171
0.25912	0.04148
0.23209	0.04099
0.20611	0.04021
0.18129	0.03916
0.15773	0.03783
0.13552	0.03621
0.11474	0.03431
0.09549	0.03211
0.07784	0.02965
0.06185	0.02693
0.04759	0.02395
0.03511	0.02073
0.02447	0.01730
0.01571	0.01373
0.00886	0.01011
0.00394	0.00642
0.00099	0.00298
0.00000	0.00000
0.00099	-0.00298
0.00394	-0.00642
0.00886	-0.01011
0.01571	-0.01373
0.02447	-0.01730
0.03511	-0.02073
0.04759	-0.02395
0.06185	-0.02693
0.07784	-0.02965
0.09549	-0.03211
0.11474	-0.03431
0.13552	-0.03621
0.15773	-0.03783
0.18129	-0.03916
0.20611	-0.04021
0.23209	-0.04099
0.25912	-0.04148
0.28711	-0.04171
0.31594	-0.04168
0.34549	-0.04140
0.37566	-0.04088
0.40631	-0.04013
0.43733	-0.03915
0.46861	-0.03797
0.50000	-0.03660
0.53140	-0.03503
0.56267	-0.03329
0.59369	-0.03139
0.62435	-0.02935
0.65451	-0.02721
0.68406	-0.02502
0.71289	-0.02280
0.74088	-0.02057
0.76791	-0.01837
0.79389	-0.01622
0.81871	-0.01415
0.84227	-0.01216
0.86448	-0.01030
0.88526	-0.00856
0.90451	-0.00698
0.92216	-0.00556
0.93815	-0.00430
0.95241	-0.00321
0.96489	-0.00226
0.97553	-0.00148			
0.98429	-0.00087			
0.99114	-0.00044			
0.99606	-0.00017			
0.99901	-0.00004			
1.00000	0.00000			
Profilbeiwerte				
Profildicke(d):	8.35	%		
Dickenrcklage(xd):	29.66	%		
Profilwlbung(f):	0	%		
Wlbungsrcklage(xf):	0	%		
Momentenbeiwert(cm0):	0			
Nullauftrieb(a0):	0			
Stofreier	Eintritt:	0		
Ca	bei	stofreiem	Eintritt:	0
Auftriebsanstieg:	6.7014			
Neutralpunktlage:	25.55	%
Profiltyp:	Tropfen	
