GOE 632 AIRFOIL
1.0000000 0.0000000
0.9500000 0.0118500
0.9000000 0.0232000
0.8000000 0.0444000
0.7000000 0.0656000
0.6000000 0.0838000
0.5000000 0.0990000
0.4000000 0.1077000
0.3000000 0.1089000
0.2000000 0.0991000
0.1500000 0.0884500
0.1000000 0.0748000
0.0750000 0.0652300
0.0500000 0.0541500
0.0250000 0.0365800
0.0125000 0.0240400
0.0000000 0.0000000
0.0125000 -.0169600
0.0250000 -.0214200
0.0500000 -.0253500
0.0750000 -.0267800
0.1000000 -.0282000
0.1500000 -.0300500
0.2000000 -.0309000
0.3000000 -.0311000
0.4000000 -.0293000
0.5000000 -.0290000
0.6000000 -.0302000
0.7000000 -.0294000
0.8000000 -.0251000
0.9000000 -.0158000
0.9500000 -.0091500
1.0000000 0.0000000
