NACA 66(3)-218
1.00000     0.00000
0.95030     0.00961
0.90060     0.02230
0.85081     0.03606
0.80093     0.05001
0.75095     0.06345
0.70089     0.07568
0.65075     0.08610
0.60054     0.09394
0.55028     0.09828
0.50000     0.10045
0.44971     0.10093
0.39942     0.09989
0.34914     0.09731
0.29887     0.09317
0.24863     0.08742
0.19841     0.07982
0.14825     0.07004
0.09818     0.05724
0.07320     0.04933
0.04827     0.04002
0.02346     0.02828
0.01115     0.02054
0.00628     0.01636
0.00389     0.01368
0.00000     0.00000
0.00611     -0.01268
0.00872     -0.01496
0.01385     -0.01840
0.02654     -0.02456
0.05173     -0.03370
0.07680     -0.04085
0.10182     -0.04690
0.15175     -0.05658
0.20159     -0.06390
0.25137     -0.06952
0.30113     -0.07373
0.35086     -0.07671
0.40058     -0.07847
0.45029     -0.07903
0.50000     -0.07839
0.54972     -0.07638
0.59946     -0.07252
0.64925     -0.06550
0.69911     -0.05624
0.74905     -0.04555
0.79907     -0.03409
0.84919     -0.02260
0.89940     -0.01196
0.94970     -0.00329
1.00000     0.00000
